"","participant","item","target","lex_status","response","PND","PND_CC","segment_type","segment_type_CC","contrast_type","contrast_type_CC","vocab","perception","resp.rt","frequency","neighbors","PNF"
"2354","kor36","solo","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,2.181,8.549,12,20.0931
"2355","kor36","waiter","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.1843,13.1961,18,78.3475
"2356","kor36","turtle","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.3353,17.0392,5,12.7961
"2357","kor36","spell","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.2461,36.6471,16,27.1287
"2358","kor36","plane","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.13,95.5294,22,65.721
"2359","kor36","scissor","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,2.1687,0.35294,14,16.6078
"2360","kor37","sunny","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.327,7.6667,14,120.6036
"2361","kor37","task","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.4378,12.7255,8,67.3995
"2362","kor37","trap","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.4525,23.8431,16,19.8554
"2363","kor37","desk","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.1143,43.902,6,6.5294
"2364","kor37","paint","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.4333,36.8039,18,21.6155
"2365","kor37","solve","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.5599,19.4902,5,7.3725
"2366","kor37","tab","t","NW",0,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.5238,5.7647,22,7.9349
"2367","kor37","bacon","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.5073,11.8627,5,29.6196
"2368","kor37","egg","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.2512,26.0392,14,23.4734
"2369","kor37","smash","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.6571,8.2549,6,4.915
"2370","kor37","glass","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.1507,60.7059,9,42.7799
"2371","kor37","page","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.2887,37.4902,21,28.732
"2372","kor37","social","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.4045,33.3922,4,22.5147
"2373","kor37","babe","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.377,35.5686,18,40.0283
"2374","kor37","castle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.8502,21.549,12,6.884
"2375","kor37","laser","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.887,8.4902,12,30.1389
"2376","kor37","ghost","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.4599,36.5882,14,38.7815
"2377","kor37","test","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.3475,84.0784,22,43.1114
"2378","kor37","power","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.8016,149.0196,10,152.8529
"2379","kor37","metal","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.3497,19.451,14,21.514
"2380","kor37","summer","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.597,78.6667,17,106.7705
"2381","kor37","apple","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.0779,23.6667,6,3.5392
"2382","kor37","timer","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.2706,6.2549,11,203.5579
"2383","kor37","soap","ou","NW",0,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.1944,15.1961,25,191.9373
"2384","kor37","swept","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.2856,4.7647,7,10.6275
"2385","kor37","fiction","f","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.5547,6.0784,4,1.0638
"2386","kor37","devil","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.3101,41.3333,5,13.7333
"2387","kor37","tough","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.8759,90.5098,23,25.4919
"2388","kor37","faith","f","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,2.438,46.3333,15,30.5895
"2389","kor37","flavor","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.9522,5,2,36.0294
"2390","kor37","traitor","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.3032,10.5882,13,3.6169
"2391","kor37","shadow","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.4744,21.1765,6,3.7615
"2392","kor37","ally","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.3573,32.6667,12,20.1961
"2393","kor37","practice","p","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.3753,45.6863,1,3.3333
"2394","kor37","donor","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.1818,4.0784,10,24.8353
"2395","kor37","stress","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.6245,15.6078,4,5.6373
"2396","kor37","fighter","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.1529,12.7843,14,34.4006
"2397","kor37","poker","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.6875,16.0588,13,3.2594
"2398","kor37","fish","f","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.3351,83.4902,16,25.7083
"2399","kor37","sprain","ei","NW",0,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.6247,0.84314,6,5.2418
"2400","kor37","temper","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.3349,11.4118,10,2.8863
"2401","kor37","spell","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.8775,36.6471,16,27.1287
"2402","kor37","danger","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.5184,43.6667,4,2.8578
"2403","kor37","scissor","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.7461,0.35294,14,16.6078
"2404","kor37","notice","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.4723,59.2549,3,23.732
"2405","kor37","twice","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.2688,62.5686,1,0.56863
"2406","kor37","pencil","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.0942,9.8627,4,1.1569
"2407","kor37","globe","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.3365,5.2157,7,2.493
"2408","kor37","finger","f","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,0.9534,36.6667,4,8.9951
"2409","kor37","fuel","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.2702,17.1765,5,1.1647
"2410","kor37","clothes","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.1846,101.1373,4,0.73039
"2411","kor37","photo","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.306,22.8431,2,11.3628
"2412","kor37","salt","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.3477,19.5098,12,16.2222
"2413","kor37","player","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.0621,37.7647,14,87.2059
"2414","kor37","penny","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.7031,24.2941,16,98.8076
"2415","kor37","sink","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.1514,16.9216,27,114.199
"2416","kor37","flat","f","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.1536,26.2157,17,12.5317
"2417","kor37","turtle","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.4602,17.0392,5,12.7961
"2418","kor37","silly","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,0.9915,57.098,25,15.3757
"2419","kor37","space","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.293,66.0588,8,4.1299
"2420","kor37","pepper","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.02,8.8039,10,14.4902
"2421","kor37","park","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.3185,72.1176,29,27.691
"2422","kor37","force","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.1757,70.6667,28,293.708
"2423","kor37","path","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.1901,24.549,17,20.2261
"2424","kor37","basic","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.0344,15.5686,3,4.9739
"2425","kor37","print","p","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.2137,19.9608,4,16.2255
"2426","kor37","bonus","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.226,9.1961,3,1.536
"2427","kor37","shape","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.7936,30.2353,18,22.4205
"2428","kor37","stack","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.353,6.098,25,16.1976
"2429","kor37","tool","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.312,10.7451,30,918.3163
"2430","kor37","seller","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.643,2.1961,20,11.0461
"2431","kor37","clap","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.1184,4.7255,18,14.0643
"2432","kor37","waste","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.3786,53.2549,19,57.1981
"2433","kor37","odor","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.8855,2.3333,11,141.6863
"2434","kor37","south","s","NW",0,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.2852,64.4706,4,32.6176
"2435","kor37","tenth","t","NW",0,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.1746,4.1569,6,31.4641
"2436","kor37","final","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.5206,49.6667,10,148.6706
"2437","kor37","travel","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.0242,33.3725,5,3.2236
"2438","kor37","scratch","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.4214,18.8431,5,3.9098
"2439","kor37","coma","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.295,12.2745,13,2.3863
"2440","kor37","sweater","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.1971,13.8039,7,4.7731
"2441","kor37","push","p","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,2.2012,70.549,8,127.1667
"2442","kor37","password","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,3.1187,7.9804,1,0.92157
"2443","kor37","twist","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.386,12.6078,6,0.89543
"2444","kor37","heavy","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.0599,47.2941,5,1.5726
"2445","kor37","plane","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.268,95.5294,22,65.721
"2446","kor37","plant","p","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.3526,27.6078,9,31.8257
"2447","kor37","racing","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.1629,11.8824,17,4.1096
"2448","kor37","tiny","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.2453,32.2157,7,12.1289
"2449","kor37","battle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,0.818,42.2549,13,9.1674
"2450","kor37","prove","p","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.6584,70.3922,7,10.2073
"2451","kor37","someday","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.393,33.8431,3,15.085
"2452","kor37","essay","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.0854,6.1373,2,820.4314
"2453","kor37","solo","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.3518,8.549,12,20.0931
"2454","kor37","science","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.3789,37.2549,1,25.3725
"2455","kor37","setting","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.2862,21.549,16,43.3101
"2456","kor37","jet","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.2516,14.1373,23,354.1807
"2457","kor37","teacher","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.2792,55.7255,5,21.3608
"2458","kor37","front","f","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.2856,181.549,6,1.4249
"2459","kor37","swipe","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.5249,1.6078,7,5.4258
"2460","kor37","swim","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.1042,31.8039,14,6.3025
"2461","kor37","prayer","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.7374,15.7843,10,13.0372
"2462","kor37","payment","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.2173,10.549,3,23.366
"2463","kor37","fresh","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.4342,54.5098,4,16.7745
"2464","kor37","section","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.6108,27.3333,3,7.1373
"2465","kor37","stroke","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.1389,13.0784,7,10.8572
"2466","kor37","follow","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.4925,123.1961,13,19.7722
"2467","kor37","french","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.305,69.4314,3,142.1111
"2468","kor37","shelf","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,1.3291,6.9608,8,7.6985
"2469","kor37","picture","p","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.0673,138.451,4,18.6618
"2470","kor37","growth","ou","NW",0,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.4344,6.451,7,16.3781
"2471","kor37","season","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.1738,31.4706,7,34.4258
"2472","kor37","topic","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.2153,5.3137,5,1.3686
"2473","kor37","serve","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.067,37.9412,16,78.2953
"2474","kor37","tone","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.2749,16.8627,39,48.1654
"2475","kor37","strange","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.2438,86.4314,4,9.1471
"2476","kor37","snake","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.2679,22.3529,8,17.4461
"2477","kor37","formal","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.453,8.3137,5,29.498
"2478","kor37","match","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.212311716717803,2.3621,49.4314,29,114.7235
"2479","kor37","title","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,2.8078,18.5686,11,11.6328
"2480","kor37","feather","f","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,24,0.402964062052566,1.8183,6.6275,12,62.3088
"2481","kor37","type","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,0.402964062052566,1.2066,60.6471,27,89.8141
"2482","kor37","waiter","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,0.9556,13.1961,18,78.3475
"2483","kor37","throw","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.212311716717803,1.0239,128.8235,19,71.1032
"2484","kor38","setting","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.720875768715045,1.1568,21.549,16,43.3101
"2485","kor38","ally","ae","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.720875768715045,0.9962,32.6667,12,20.1961
"2486","kor38","tough","t","NW",0,"dense",0.5,"consonant",0.5,"control",0.5,33,1.57997073812323,1.163,90.5098,23,25.4919
"2487","kor38","danger","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,0.720875768715045,1.0669,43.6667,4,2.8578
"2488","kor38","science","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.57997073812323,1.126,37.2549,1,25.3725
"2489","kor38","globe","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,0.720875768715045,0.8819,5.2157,7,2.493
"2490","kor38","south","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.57997073812323,1.079,64.4706,4,32.6176
"2491","kor38","page","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,1.1236,37.4902,21,28.732
"2492","kor38","battle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.720875768715045,0.9672,42.2549,13,9.1674
"2493","kor38","print","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,1.2594,19.9608,4,16.2255
"2494","kor38","player","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,0.720875768715045,1.2018,37.7647,14,87.2059
"2495","kor38","poker","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,1.2003,16.0588,13,3.2594
"2496","kor38","tiny","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.57997073812323,1.2412,32.2157,7,12.1289
"2497","kor38","throw","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,0.720875768715045,1.2686,128.8235,19,71.1032
"2498","kor38","fiction","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,1.5146,6.0784,4,1.0638
"2499","kor38","scratch","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,0.720875768715045,1.3092,18.8431,5,3.9098
"2500","kor38","swept","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.57997073812323,0.9557,4.7647,7,10.6275
"2501","kor38","desk","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,0.720875768715045,0.9576,43.902,6,6.5294
"2502","kor38","fighter","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,1.4155,12.7843,14,34.4006
"2503","kor38","follow","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,1.2696,123.1961,13,19.7722
"2504","kor38","pepper","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.720875768715045,1.0056,8.8039,10,14.4902
"2505","kor38","twice","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.57997073812323,1.2999,62.5686,1,0.56863
"2506","kor38","stroke","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,0.720875768715045,1.427,13.0784,7,10.8572
"2507","kor38","rapper","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.720875768715045,2.4607,1.7647,17,10.2168
"2508","kor38","section","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.57997073812323,1.6412,27.3333,3,7.1373
"2509","kor38","pencil","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,1.5442,9.8627,4,1.1569
"2510","kor38","twist","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.57997073812323,1.5547,12.6078,6,0.89543
"2511","kor38","solo","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,0.720875768715045,2.4683,8.549,12,20.0931
"2512","kor38","penny","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,2.0375,24.2941,16,98.8076
"2513","kor38","finger","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,1.6324,36.6667,4,8.9951
"2514","kor38","match","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.720875768715045,1.4656,49.4314,29,114.7235
"2515","kor38","apple","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,0.720875768715045,0.7091,23.6667,6,3.5392
"2516","kor38","formal","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,1.5659,8.3137,5,29.498
"2517","kor38","payment","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,0.720875768715045,1.8665,10.549,3,23.366
"2518","kor38","test","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.720875768715045,1.0882,84.0784,22,43.1114
"2519","kor38","sprain","ei","NW",0,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,0.720875768715045,1.3872,0.84314,6,5.2418
"2520","kor38","french","f","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,0.8345,69.4314,3,142.1111
"2521","kor38","plane","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,1.5552,95.5294,22,65.721
"2522","kor38","scissor","s","NW",0,"dense",0.5,"consonant",0.5,"control",0.5,33,1.57997073812323,1.4658,0.35294,14,16.6078
"2523","kor38","path","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.57997073812323,2.2316,24.549,17,20.2261
